stop_lat,stop_code,stop_lon,timepoint,stop_url,stop_id,stop_desc,stop_name,location_type,zone_id
43.087759,7097,-87.9513903,0,,7097,,HOPKINS & MELVINA,0,
43.0505074,2765,-88.008548,0,,2765,,HARMONEE & UNDERWOOD,0,
43.0891442,2764,-87.9116923,1,,2764,,CAPITOL & N2,0,
42.959372,9488,-88.012976,0,,9488,,LAYTON & S80,0,
42.9590821,9487,-88.0130197,0,,9487,,LAYTON & S80,0,
43.1447635,902,-87.9658868,0,,902,,N43 & N6969,0,
43.1415229,903,-87.9659749,1,,903,,N43 & GREENTREE,0,
43.1487897,900,-87.9633027,0,,900,,GOOD HOPE & N41,0,
43.147998,901,-87.9656905,0,,901,,N43 & GOOD HOPE,0,
43.1296284,906,-87.9662635,0,,906,,SHERMAN & DOUGLAS,0,
43.1370896,904,-87.9662226,0,,904,,N43 & KIEHNAU,0,
43.1285066,905,-87.9663324,0,,905,,SHERMAN & MONROVIA,0,
42.9646488,6279,-87.9881732,0,,6279,,S60 & BOTTSFORD,0,
43.0635338,4423,-87.8828568,0,,4423,,MARYLAND & BRADFORD,0,
43.0994094,1840,-87.9506228,0,,1840,,ATKINSON & N30,0,
43.0913593,1847,-87.9386845,0,,1847,,ATKINSON & N21,0,
43.0929324,1845,-87.9410117,1,,1845,,ATKINSON & TEUTONIA,0,
43.1034735,9559,-87.9931594,1,,9559,,FOND DU LAC & CONSTANCE,0,
43.1747994,9558,-88.0445156,1,,9558,,HEATHER & N107,0,
43.0898065,6075,-87.9386125,1,,6075,,CAPITOL & TEUTONIA,0,
42.9825227,4959,-87.9105745,1,,4959,,HOLT & S1,0,
43.089598,6072,-87.9306402,0,,6072,,CAPITOL & N16,0,
43.0895403,6070,-87.9257361,0,,6070,,CAPITOL & N12,0,
42.95171,9551,-88.00867,0,,9551,,S76 & EDGERTON,0,
43.0234312,9550,-87.9110655,1,,9550,,1ST & NATIONAL,0,
43.0678383,9553,-87.9575608,1,,9553,,CENTER & N35,0,
43.0310601,2161,-87.9328841,0,,2161,,N16 & CANAL,0,
43.0679765,9554,-87.957564,1,,9554,,CENTER & N35,0,
43.0899601,6078,-87.9468197,1,,6078,,CAPITOL & N27,0,
43.0677854,9731,-88.0276457,0,,9731,,N92-SWAN & CENTER,0,
43.0676499,9730,-88.0273854,0,,9730,,SWAN-N92 & CENTER,0,
43.0414916,9733,-87.9031275,0,,9733,,VAN BUREN & WELLS,0,
43.0597838,9732,-87.9155643,1,,9732,,VEL PHILLIPS & HOWARD FULLER COLLEGIATE ACADEMY,0,
42.8936934,2612,-87.9115929,0,,2612,,HOWELL & FOREST HILL,0,
43.002405,5257,-88.0472341,0,,5257,,LINCOLN & S108,0,
43.045719,4718,-87.9576013,0,,4718,,N35 & JUNEAU,0,
43.0926481,4083,-87.9468912,0,,4083,,N27 & HOPE,0,
43.1776702,4933,-88.0050472,0,,4933,,BROWN DEER & N76,0,
42.9884454,5139,-87.9535196,0,,5139,,OKLAHOMA & S31,0,
43.1141008,1909,-87.9334514,0,,1909,,GREEN BAY & LAWN,0,
42.9883078,5136,-87.9632707,0,,5136,,OKLAHOMA & S39,0,
42.9883176,5135,-87.9656518,0,,5135,,OKLAHOMA & S41,0,
42.9882195,5134,-87.9696968,0,,5134,,OKLAHOMA & FOREST HOME,0,
42.9776257,1902,-87.9291249,0,,1902,,S13 & WILBUR,0,
42.9882396,5132,-87.9743428,0,,5132,,OKLAHOMA & S48,0,
42.9882534,5130,-87.984279,0,,5130,,OKLAHOMA & S56,0,
43.1064083,854,-87.9477397,0,,854,,TEUTONIA & STARK,0,
43.1047088,855,-87.9469428,1,,855,,TEUTONIA & HAMPTON,0,
43.1022882,856,-87.9455821,0,,856,,TEUTONIA & CORNELL,0,
43.0990975,857,-87.9439815,0,,857,,TEUTONIA & RUBY,0,
43.115069,850,-87.9504121,0,,850,,TEUTONIA & CUSTER,0,
43.112188,851,-87.9501529,0,,851,,TEUTONIA & VILLARD,0,
43.1083695,852,-87.9487414,1,,852,,TEUTONIA & FAIRMOUNT,0,
43.0974148,858,-87.9430569,0,,858,,TEUTONIA & CONGRESS,0,
43.0955191,859,-87.9421769,0,,859,,TEUTONIA & ROOSEVELT,0,
42.9831791,1186,-87.9772063,0,,1186,,FOREST HOME & CRANDON,0,
43.0388498,6,-87.914401,0,,6,,WISCONSIN & OLD WORLD 3RD,0,
43.0933719,4263,-87.9668652,0,,4263,,SHERMAN & HOPE,0,
42.959498,5424,-87.8769322,0,,5424,,WHITNALL & LAYTON,0,
43.111813,3043,-87.9502097,0,,3043,,VILLARD & TEUTONIA,0,
43.003019,5229,-87.9675552,0,,5229,,LINCOLN & S43,0,
43.0030833,5228,-87.9625769,0,,5228,,LINCOLN & W4000,0,
43.0032383,5222,-87.9478606,0,,5222,,LINCOLN & S27,0,
43.0031413,5221,-87.9440006,0,,5221,,LINCOLN & FOREST HOME,0,
43.0031422,5226,-87.9577417,1,,5226,,LINCOLN & S35,0,
43.003143,5225,-87.9552119,0,,5225,,LINCOLN & S33,0,
43.0031604,5224,-87.9528218,0,,5224,,LINCOLN & S31,0,
43.041005,742,-87.9095959,0,,742,,WATER & WELLS,0,
43.0428228,743,-87.9187547,0,,743,,N6 & STATE,0,
43.0442812,744,-87.9187945,1,,744,,N6 & HIGHLAND,0,
43.0458496,745,-87.9195509,0,,745,,JUNEAU & N6,0,
43.0476743,746,-87.9238452,0,,746,,WINNEBAGO & N10,0,
43.0486508,748,-87.9275614,1,,748,,VLIET & N12,0,
43.0844928,1799,-87.9197911,0,,1799,,MLK & N7,0,
42.9807639,6891,-88.0075839,0,,6891,,S76 & MORGAN,0,
42.9252559,7174,-87.9147668,1,,7174,,MATC SOUTH CAMPUS,0,
42.9879664,6893,-88.0074261,1,,6893,,S76 & OKLAHOMA,0,
42.9323834,7176,-87.9097028,0,,7176,,HOWELL & UNCAS,0,
42.9304339,7171,-87.9104065,1,,7171,,HOWELL & COLLEGE,0,
42.9326756,7170,-87.910041,0,,7170,,HOWELL & UNCAS,0,
42.9296523,7173,-87.9175768,0,,7173,,MATC DRIVE & COLLEGE,0,
42.9303921,7172,-87.914397,0,,7172,,COLLEGE & S3,0,
42.9447528,2947,-87.8800436,0,,2947,,PENNSYLVANIA & GRANGE,0,
43.0009128,6898,-88.0073632,0,,6898,,S76 & HAYES,0,
42.951596,2945,-87.8800092,0,,2945,,PENNSYLVANIA & EDGERTON,0,
43.0444921,3068,-88.0474318,0,,3068,,MAYFAIR & N1155,0,
42.9666728,2943,-87.8798078,0,,2943,,PENNSYLVANIA & BOLIVAR,0,
42.9481391,7178,-87.9094707,0,,7178,,HOWELL & GRANGE,0,
42.9720633,2941,-87.8798043,0,,2941,,PENNSYLVANIA & NORWICH,0,
42.973519,2940,-87.880008,0,,2940,,HOWARD & PENNSYLVANIA,0,
43.0751191,5888,-87.951194,0,,5888,,BURLEIGH & N30,0,
43.0894875,1055,-88.0040175,1,,1055,,APPLETON & CAPITOL,0,
43.0513501,4719,-87.9575517,0,,4719,,N35 & GALENA,0,
42.9786949,1182,-87.9846091,0,,1182,,FOREST HOME & S56,0,
43.0188974,1696,-87.9800903,0,,1696,,NATIONAL & S54,0,
43.0183702,1697,-87.9828532,0,,1697,,NATIONAL & S56,0,
43.0195684,1694,-87.9764624,0,,1694,,NATIONAL & S50,0,
43.0202979,1692,-87.9722713,0,,1692,,NATIONAL & S47,0,
43.0208144,1693,-87.9698453,0,,1693,,NATIONAL & MILLER PARK WAY,0,
43.0212776,1690,-87.9645931,0,,1690,,NATIONAL & S41,0,
43.0175779,1699,-87.9872405,0,,1699,,NATIONAL & S60,0,
43.0717691,4310,-87.9676212,0,,4310,,SHERMAN & LOCUST,0,
42.9490562,1279,-87.8598801,0,,1279,,PACKARD & HAMMOND,0,
43.0484582,618,-87.92737,1,,618,,VLIET & N12,0,
43.0299719,619,-88.0170302,1,,619,,S84 & DANA,0,
43.064418,4314,-87.9677121,1,,4314,,SHERMAN & WRIGHT,0,
43.0607793,4316,-87.9677508,1,,4316,,SHERMAN & NORTH,0,
43.0571078,4318,-87.9665628,0,,4318,,LISBON & LLOYD,0,
43.0561282,4319,-87.9645818,0,,4319,,LISBON & N41,0,
43.0485678,610,-87.9454112,0,,610,,VLIET & N25,0,
43.0485791,611,-87.9430008,0,,611,,VLIET & N24,0,
43.0485172,616,-87.9311799,0,,616,,VLIET & N15,0,
42.9421402,1275,-87.8598379,0,,1275,,PACKARD & PLAZA,0,
43.0485279,615,-87.9342718,1,,615,,VLIET & N17,0,
43.163774,7572,-88.0638002,1,,7572,,N124 & BRADLEY (FARSIDE),0,
43.0164028,8240,-88.0168667,1,,8240,,S84 & GREENFIELD,0,
43.0605662,8241,-88.0073108,1,,8241,,N76 & NORTH,0,
43.1186371,4816,-87.9233208,0,,4816,,SILVER SPRING & MILWRIVER,0,
42.9593833,5460,-88.0065618,0,,5460,,LAYTON & S74,0,
43.0221372,2469,-87.9874283,0,,2469,,S60 & WALKER,0,
43.1117945,5722,-87.9479937,0,,5722,,VILLARD & N28,0,
42.9278074,1470,-87.8606105,1,,1470,,CHICAGO & BADGER,0,
42.9250496,1471,-87.8602026,0,,1471,,CHICAGO & PARK,0,
42.9146375,1476,-87.8605624,0,,1476,,S10 & RAWSON,0,
42.912549,1477,-87.8607212,0,,1477,,S10 & MINNESOTA,0,
42.9175049,1475,-87.8588931,0,,1475,,CHICAGO & HAWTHORNE,0,
42.911518,1478,-87.8607721,1,,1478,,S10 & MONROE,0,
42.9351533,7177,-87.9097514,0,,7177,,HOWELL & BODEN,0,
43.0149198,7040,-88.0000138,0,,7040,,S70 & ORCHARD,0,
42.9923927,1304,-87.8882439,0,,1304,,KK & LINEBARGER,0,
42.9935624,1306,-87.8919301,0,,1306,,KK & S2826,0,
42.9865389,1300,-87.8824657,0,,1300,,KK & FERNWOOD,0,
42.988034,1301,-87.8833075,1,,1301,,KK & OKLAHOMA,0,
42.9901861,1302,-87.8847958,0,,1302,,KK & RUSK,0,
43.0403132,8421,-87.9216214,1,,8421,,WELLS & 8TH,0,
43.060428,3733,-88.0422019,1,,3733,,NORTH & N104,0,
42.9566834,5466,-88.0080233,0,,5466,,S76 & BARNARD,0,
42.9950015,1308,-87.8946736,1,,1308,,KK & PRYOR,0,
42.9958829,1309,-87.8964108,0,,1309,,KK & RUSSELL,0,
43.0008415,6410,-88.026911,0,,6410,,S92 & HAYES,0,
43.0645399,6842,-87.9876246,0,,6842,,N60 & WRIGHT,0,
42.8870056,2597,-87.9119129,0,,2597,,HOWELL & PUETZ,0,
43.0398897,4228,-87.9576127,1,,4228,,N35 & WELLS,0,
43.0415087,4229,-87.9575923,0,,4229,,N35 & KILBOURN,0,
43.1194001,6142,-88.0261909,0,,6142,,SILVER SPRING & N91,0,
43.1409816,5749,-87.9858407,1,,5749,,N60 & GREEN TREE,0,
43.0481843,4226,-87.9025152,0,,4226,,OGDEN & CASS,0,
43.1116499,5725,-87.9394765,0,,5725,,VILLARD & N22,0,
43.1706654,490,-88.0043594,1,,490,,N76 & DEAN,0,
43.0531291,4221,-87.8923228,0,,4221,,FARWELL & BRADY,0,
43.050418,4222,-87.8948713,0,,4222,,FARWELL & ALBION,0,
43.0484274,4223,-87.8967624,1,,4223,,FARWELL & OGDEN,0,
43.0935591,5586,-88.0278608,0,,5586,,N92 & HOPE,0,
43.0887212,6479,-87.9010563,1,,6479,,FRATNEY & CAPITOL,0,
43.0953378,5585,-88.0278708,0,,5585,,N92 & MARION,0,
43.0949005,5582,-88.0275205,0,,5582,,N92 & MARION,0,
43.0967887,5583,-88.0275018,0,,5583,,N92 & CONGRESS,0,
43.0932436,5581,-88.0275489,0,,5581,,N92 & HOPE,0,
43.1617108,6473,-88.0044958,0,,6473,,N76 & LOLITA,0,
43.1516628,6472,-88.0049975,0,,6472,,N76 & CLINTON,0,
43.143078,6471,-88.0053016,0,,6471,,N76 & DENVER,0,
43.1377061,6470,-88.0054442,0,,6470,,N76 & ACACIA,0,
43.14844,28,-88.0051639,1,,28,,N76 & GOOD HOPE,0,
43.1558782,29,-88.0047847,0,,29,,N76 & CALUMET,0,
43.0899479,5588,-88.0278912,1,,5588,,N92 & CAPITOL,0,
43.1650501,6474,-88.0043724,0,,6474,,N76 & TOWER,0,
43.1657986,9537,-88.0442319,0,,9537,,N107 & 8200 N.,0,
43.0230063,727,-87.9111237,1,,727,,S1 & NATIONAL,0,
43.0604995,6844,-87.9876614,1,,6844,,N60 & NORTH,0,
43.1628245,9536,-88.0534834,0,,9536,,BRADLEY & OAK LEAF TRAIL,0,
43.1240131,7754,-87.9144698,1,,7754,,BAYSHORE,0,
43.0933779,7756,-87.9568748,0,,7756,,N35 & HOPKINS,0,
43.0818446,7750,-87.8780586,0,,7750,,EDGEWOOD & DOWNER,0,
43.0447421,3938,-87.947914,0,,3938,,N27 & HIGHLAND,0,
43.0123782,1068,-87.9183142,1,,1068,,MITCHELL & S6,0,
43.0487995,3935,-87.9479493,1,,3935,,N27 & VLIET,0,
43.051599,3934,-87.9479028,0,,3934,,N27 & GALENA,0,
43.046019,3937,-87.9479389,0,,3937,,N27 & JUNEAU,0,
43.0564773,3931,-87.9476365,0,,3931,,N27 & BROWN,0,
42.9958437,1817,-88.0429967,0,,1817,,NATIONAL & CLEVELAND,0,
43.0536769,3933,-87.9477208,0,,3933,,N27 & LISBON,0,
43.0026498,5264,-88.0223733,0,,5264,,LINCOLN & S88,0,
43.1263736,8337,-87.9523629,1,,8337,,FLORIST & TEUTONIA,0,
43.0428454,6719,-87.9608106,0,,6719,,STATE & N38,0,
43.042369,6716,-87.967921,0,,6716,,STATE & 4401,0,
43.0419425,6717,-87.9647921,1,,6717,,STATE & N41,0,
43.0425055,6715,-87.9701268,0,,6715,,STATE & 4420,0,
43.0444161,6712,-87.9779358,0,,6712,,STATE & 5101,0,
43.0440182,6713,-87.9757506,0,,6713,,STATE & N50,0,
43.0433298,6710,-87.9838405,0,,6710,,STATE & HAWLEY,0,
43.0439079,6711,-87.9811202,0,,6711,,STATE & N54,0,
43.0165737,4138,-88.047142,1,,4138,,S108 & GREENFIELD,0,
43.0137498,4139,-88.046982,0,,4139,,S108 & LAPHAM,0,
42.9692904,9902,-87.929248,0,,9902,,S13 & 4118,0,
43.0485304,1877,-87.9144327,0,,1877,,DR. MLK DRIVE & VLIET,0,
43.0412664,4130,-88.0474143,0,,4130,,MAYFAIR & POTTER,0,
43.0384757,4131,-88.0473758,0,,4131,,MAYFAIR & WISCONSIN,0,
43.0346595,4132,-88.0473798,1,,4132,,MAYFAIR & BLUEMOUND,0,
43.032523,4133,-88.0474203,0,,4133,,MAYFAIR & 201,0,
43.0238633,4134,-88.0473462,0,,4134,,S108 & TRECKER,0,
43.0518781,4437,-88.0003775,0,,4437,,MILWAUKEE & N70,0,
43.0656091,4313,-87.96771,1,,4313,,SHERMAN & CLARKE,0,
43.1122964,5690,-88.0144659,0,,5690,,VILLARD & N83,0,
43.1122059,5696,-88.0217827,0,,5696,,VILLARD & N87,0,
43.1121977,5697,-88.0186014,0,,5697,,VILLARD & S8545,0,
43.1118981,5695,-88.0241122,1,,5695,,VILLARD & APPLETON,0,
43.1122015,5698,-88.0160944,0,,5698,,VILLARD & N84,0,
43.1122006,5699,-88.0119673,0,,5699,,VILLARD & N81,0,
43.1190411,1063,-87.9859037,0,,1063,,N60 & SILVER SPRING,0,
43.0552602,1873,-87.9143101,0,,1873,,DR. MLK DRIVE & RESERVOIR,0,
43.0747809,7855,-87.8814278,1,,7855,,KENWOOD & FARWELL,0,
43.0028305,5307,-87.908202,0,,5307,,LINCOLN & BURRELL,0,
43.018965,4044,-87.9476083,0,,4044,,LAYTON & SCOTT,0,
43.0217781,4045,-87.9476176,1,,4045,,LAYTON & NATIONAL,0,
43.1424551,6668,-87.9131153,0,,6668,,PORT WASHINGTON & 4900,0,
43.0255484,4047,-87.9476025,0,,4047,,LAYTON & EVERGREEN,0,
43.0101431,4040,-87.9477685,1,,4040,,LAYTON & BURNHAM,0,
43.0124448,4041,-87.9477115,0,,4041,,LAYTON & MITCHELL,0,
43.0139394,4042,-87.9476737,0,,4042,,LAYTON & LAPHAM,0,
43.0168599,4043,-87.947609,1,,4043,,LAYTON & GREENFIELD,0,
43.1582845,6660,-87.9126048,0,,6660,,PORT WASHINGTON & DUNWOOD,0,
43.15511,6661,-87.9123554,0,,6661,,PORT WASHINGTON & CALUMET,0,
43.1459385,6666,-87.9137598,0,,6666,,PORT WASHINGTON & SUGARLANE,0,
43.0346696,4049,-87.9476253,0,,4049,,N27 & ST PAUL,0,
43.1494996,6664,-87.9147326,0,,6664,,PORT WASHINGTON & MALL,0,
43.0439712,4463,-87.8994939,0,,4463,,ASTOR & STATE,0,
43.1051394,937,-88.0134107,1,,937,,HAMPTON & N82,0,
43.0637515,3665,-87.8781888,0,,3665,,DOWNER & BRADFORD,0,
43.0661879,3664,-87.8781454,0,,3664,,DOWNER & BELLEVIEW,0,
43.0608596,3667,-87.8798613,1,,3667,,LAKE & ST MARYS,0,
43.0625714,3666,-87.8781961,0,,3666,,DOWNER & LAKE,0,
43.0708995,3661,-87.8782402,0,,3661,,LOCUST & DOWNER,0,
43.0675493,3663,-87.8782929,0,,3663,,DOWNER & PARK,0,
43.0694972,3662,-87.8781054,0,,3662,,DOWNER & NEWBERRY,0,
42.9884072,5099,-88.0197904,0,,5099,,OKLAHOMA & W8520,0,
43.0102323,2282,-87.9647896,0,,2282,,BURNHAM & W4040,0,
43.0101956,2283,-87.9673119,1,,2283,,BURNHAM & S43,0,
43.0602276,3669,-87.8860106,0,,3669,,NORTH & MURRAY,0,
43.0602402,3668,-87.8834424,1,,3668,,NORTH & PROSPECT,0,
43.0102378,2287,-87.9789812,0,,2287,,BURNHAM & S53,0,
43.0441421,4548,-87.8996789,0,,4548,,ASTOR & STATE,0,
43.0563153,4540,-87.8980854,0,,4540,,HUMBOLDT & KANE,0,
43.050719,4543,-87.8982367,0,,4543,,HUMBOLDT & PLEASANT,0,
43.0531825,4542,-87.8981707,0,,4542,,HUMBOLDT & BRADY,0,
43.0482031,4545,-87.8994758,0,,4545,,OGDEN & ASTOR,0,
43.0483125,4544,-87.898267,1,,4544,,HUMBOLDT & OGDEN,0,
43.045797,4547,-87.8998204,0,,4547,,ASTOR & JUNEAU,0,
43.0470508,4546,-87.8999023,0,,4546,,ASTOR & KNAPP,0,
43.075417,3921,-87.9473495,0,,3921,,N27 & BURLEIGH,0,
43.1482481,4828,-87.95636,1,,4828,,TEUTONIA & GOOD HOPE,0,
42.8871567,2577,-87.9123493,0,,2577,,HOWELL & PUETZ,0,
42.8903693,2575,-87.9122597,0,,2575,,HOWELL & GROVELAND,0,
43.176899,2571,-87.9135374,0,,2571,,BROWN DEER & PORT WASHINGTON,0,
43.0245294,2059,-87.9330884,0,,2059,,S16 & PIERCE,0,
43.0605545,2378,-88.0158582,0,,2378,,NORTH & N83,0,
43.0752193,2379,-87.8830525,0,,2379,,MARYLAND & KENWOOD,0,
43.0729994,4535,-87.8979085,0,,4535,,HUMBOLDT & CHAMBERS,0,
43.0890884,2374,-87.8775075,0,,2374,,DOWNER & CAPITOL,0,
43.0892863,2375,-87.8799246,0,,2375,,CAPITOL & PROSPECT,0,
43.0892893,2376,-87.8823074,0,,2376,,CAPITOL & MARYLAND,0,
43.0892866,2377,-87.884863,0,,2377,,CAPITOL & MURRY,0,
43.0605375,3692,-87.9374031,0,,3692,,NORTH & N20,0,
43.0859545,2372,-87.877534,0,,2372,,DOWNER & BEVERLY,0,
42.9982162,1087,-87.9527591,0,,1087,,FOREST HOME & S31,0,
43.0605796,3693,-87.9386631,1,,3693,,NORTH & FOND DU LAC,0,
43.0443683,4328,-87.9609431,0,,4328,,HIGHLAND & N38,0,
43.1697768,2598,-87.9121911,0,,2598,,PORT WASHINGTON & DEAN,0,
42.8899422,2599,-87.9117218,0,,2599,,HOWELL & GROVELAND,0,
43.079833,4531,-87.8977296,0,,4531,,HUMBOLDT & TOWNSEND,0,
43.0500091,1876,-87.9144107,0,,1876,,DR. MLK DRIVE & CHERRY,0,
43.0503654,4434,-88.0072305,1,,4434,,WAUWATOSA & HARWOOD,0,
43.1046254,8507,-88.0600359,0,,8507,,HAMPTON & N118,0,
43.052118,4436,-88.0034085,0,,4436,,HARWOOD & MILWAUKEE,0,
43.0606789,3696,-87.9449106,0,,3696,,NORTH & N25,0,
43.0579948,1870,-87.9143205,0,,1870,,DR. MLK DRIVE & LLOYD,0,
43.0032478,1083,-87.9444424,0,,1083,,FOREST HOME & LINCOLN,0,
43.1189116,4821,-87.9263181,0,,4821,,SILVER SPRING & SUNNYPOINT,0,
43.0514754,4438,-87.997146,0,,4438,,MILWAUKEE & N68,0,
43.0457988,1879,-87.9144869,0,,1879,,DR. MLK DRIVE & JUNEAU,0,
42.9445803,2118,-87.9390702,0,,2118,,S20 & GRANGE,0,
43.1043487,975,-87.9507231,0,,975,,HAMPTON & N30,0,
43.10447,974,-87.9531912,0,,974,,HAMPTON & N32,0,
43.1044988,973,-87.9569321,0,,973,,HAMPTON & N35,0,
43.1045094,972,-87.9601231,1,,972,,HAMPTON & HOPKINS,0,
43.1044681,971,-87.9628738,0,,971,,HAMPTON & N40,0,
42.9475982,2119,-87.9390023,0,,2119,,S20 & CLAYTON CREST,0,
42.9767315,6284,-87.9877687,1,,6284,,S60 & FOREST HOME,0,
43.0678435,4790,-87.9850029,1,,4790,,APPLETON & CENTER,0,
42.9809694,6286,-87.9877198,0,,6286,,S60 & MORGAN,0,
42.9665468,6280,-87.9881034,0,,6280,,S60 & COLDSPRING,0,
42.9691848,6281,-87.9879756,0,,6281,,S60 & PLAINFIELD,0,
42.9719045,6282,-87.9878701,0,,6282,,S60 & NORWICH,0,
42.9737078,6283,-87.9878157,0,,6283,,S60 & HOWARD,0,
43.1198845,182,-88.0261617,0,,182,,N91 & SILVER SPRING,0,
43.0894841,6043,-87.9390735,1,,6043,,CAPITOL & TEUTONIA,0,
43.1233196,180,-88.026102,0,,180,,N91 & CARMEN,0,
43.1087672,186,-88.0261598,0,,186,,N91 & FAIRMOUNT,0,
43.0894124,6044,-87.9360887,1,,6044,,CAPITOL & ATKINSON,0,
43.1132896,185,-88.0261223,1,,185,,N91 & APPLETON,0,
43.0892991,6046,-87.9310012,0,,6046,,CAPITOL & N16,0,
43.0892251,6048,-87.926122,0,,6048,,CAPITOL & N12,0,
43.0891939,6049,-87.9229051,1,,6049,,CAPITOL & GREEN BAY,0,
42.9374185,2115,-87.9391618,0,,2115,,S20 & RAMSEY,0,
42.9414002,2117,-87.9391212,0,,2117,,S20 & KLEIN,0,
43.1766189,2622,-87.913799,0,,2622,,BROWN DEER & PORT WASHINGTON,0,
43.0710482,2623,-87.9302424,1,,2623,,TEUTONIA & LOCUST,0,
42.8939728,2620,-87.9120866,0,,2620,,HOWELL & FORESTHILL,0,
43.0435931,2621,-87.9596481,0,,2621,,N37 & STATE,0,
43.1159592,184,-88.0261376,0,,184,,N91 & CUSTER,0,
43.0391235,2624,-87.9027249,1,,2624,,VAN BUREN & WISCONSIN,0,
43.0748683,5837,-88.0486728,0,,5837,,BURLEIGH & MAYFAIR,0,
43.1785791,9542,-87.964408,0,,9542,,BROWN DEER & DEERBROOK,0,
43.0750539,5834,-88.040468,0,,5834,,BURLEIGH & N102,0,
42.9913395,8509,-87.9484663,0,,8509,,S27 & KK RIVER,0,
43.0488934,4324,-87.9652792,0,,4324,,VLIET & HIGHLAND,0,
42.9377001,1919,-87.9296447,0,,1919,,S13 & RAMSEY,0,
43.0236214,7350,-88.0570399,0,,7350,,S116TH & THEO TRECKER WAY,0,
42.9883681,5108,-88.0617524,0,,5108,,OKLAHOMA & S119,0,
42.9884698,5109,-88.0670743,1,,5109,,OKLAHOMA & S123,0,
43.1171898,9586,-88.0609222,0,,9586,,SILVER SPRING & RAE,0,
43.1119989,9587,-88.0658913,0,,9587,,N124 & VILLARD,0,
43.1045828,9584,-88.0658687,0,,9584,,N124 & HAMPTON,0,
43.1052061,9585,-88.052736,0,,9585,,N. LOVERS LANE & HAMPTON,0,
42.9572576,1911,-87.9294102,0,,1911,,S13 & BARNARD,0,
42.9628138,1910,-87.9296823,1,,1910,,VAN NORMAN & S13,0,
42.9522005,1913,-87.9294803,0,,1913,,S13 & EDGERTON,0,
42.988214,5106,-88.0519439,0,,5106,,OKLAHOMA & WOLLMER,0,
42.9325049,2112,-87.939271,0,,2112,,S20 & MANGOLD,0,
42.9883182,5105,-88.0503405,0,,5105,,OKLAHOMA & W11100,0,
43.0791498,868,-87.933233,0,,868,,TEUTONIA & CONCORDIA,0,
43.0923904,861,-87.9405139,1,,861,,TEUTONIA & ATKINSON (Farside),0,
43.0932193,860,-87.9409395,0,,860,,TEUTONIA & ATKINSON,0,
43.0897635,863,-87.9389799,1,,863,,TEUTONIA & CAPITOL,0,
43.0879883,864,-87.9380897,0,,864,,TEUTONIA & MELVINA,0,
43.0824599,867,-87.9350531,0,,867,,TEUTONIA & KEEFE,0,
43.0848821,866,-87.9363417,0,,866,,TEUTONIA & NASH,0,
43.017108,2025,-87.9367129,0,,2025,,GREENFIELD & S19,0,
43.0171174,2026,-87.9420725,0,,2026,,GREENFIELD & S23,0,
43.0171301,2020,-87.9180627,1,,2020,,GREENFIELD & S6,0,
43.0171392,2021,-87.9209612,0,,2021,,GREENFIELD & S8,0,
43.0170896,2022,-87.9251521,1,,2022,,GREENFIELD & S11,0,
43.0171293,2023,-87.930492,0,,2023,,GREENFIELD & S15,0,
43.017019,2028,-87.9501437,0,,2028,,GREENFIELD & S29,0,
43.0169894,2029,-87.95246,0,,2029,,GREENFIELD & S31,0,
43.0500992,883,-87.9272616,0,,883,,N12 & CHERRY,0,
43.052909,882,-87.9272225,0,,882,,N12 & WALNUT,0,
43.0558185,880,-87.9270827,0,,880,,N12 & RESERVOIR,0,
43.0445078,887,-87.9272303,0,,887,,N12 & HIGHLAND,0,
43.0472566,885,-87.9272023,0,,885,,N12 & MCKINLEY,0,
43.0486293,884,-87.9271804,1,,884,,N12 & VLIET,0,
43.0417121,889,-87.9272877,0,,889,,N12 & KILBOURN,0,
43.0432952,888,-87.9272565,0,,888,,N12 & STATE,0,
43.002963,5216,-87.9310197,0,,5216,,LINCOLN & S15,0,
43.0029888,5217,-87.9331915,0,,5217,,LINCOLN & S16,0,
43.0029302,5215,-87.9283011,1,,5215,,LINCOLN & S13,0,
43.0029303,5212,-87.9214559,0,,5212,,LINCOLN & S8,0,
43.0029198,5213,-87.9238555,0,,5213,,LINCOLN & S9PL,0,
43.0029457,5210,-87.9168124,0,,5210,,LINCOLN & S5,0,
43.002913,5211,-87.9185172,0,,5211,,LINCOLN & S6,0,
43.0751694,5832,-88.0353914,0,,5832,,BURLEIGH & MENOMONEE,0,
43.0475207,6481,-88.0124978,1,,6481,,HARWOOD & GLENVIEW,0,
43.0028778,5245,-88.0126398,0,,5245,,LINCOLN & S80,0,
43.0030096,5218,-87.9353933,0,,5218,,LINCOLN & S18,0,
43.0030786,5219,-87.9384492,0,,5219,,LINCOLN & S20,0,
43.0778092,4216,-87.8780228,0,,4216,,DOWNER & HARTFORD,0,
43.1120647,2625,-87.9835149,0,,2625,,VILLARD & N57,0,
42.9846999,4698,-87.9579925,0,,4698,,S35 & POE,0,
43.0136992,2460,-87.9976122,1,,2460,,NATIONAL & S68,0,
43.0676582,354,-87.937773,0,,354,,CENTER & N20,0,
43.0678202,353,-87.9482417,1,,353,,CENTER & FOND DU LAC,0,
43.0028215,5244,-88.0100349,0,,5244,,LINCOLN & S78,0,
43.0500378,775,-87.9874627,1,,775,,VLIET & N60,0,
43.0415282,777,-87.927133,0,,777,,N12 & KILBOURN,0,
